MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Solidity,roundness,ShapeFactor1,ShapeFactor3,ShapeFactor4,Class
228.3916323,0.781658155,66356,288.7768987,0.987039605,0.843060777,0.005590939,0.621907617,0.99711488,1
253.4124746,0.650046863,67100,288.7923301,0.976199702,0.777635749,0.005091124,0.749931333,0.986889242,1
231.6235658,0.767328754,66422,288.8430273,0.986510494,0.835432485,0.005512379,0.639467311,0.99721389,1
227.8834095,0.783685486,66381,288.8562512,0.987210196,0.86533408,0.005598315,0.619929156,0.99802195,1
247.1025471,0.684021913,66402,288.9025301,0.987214241,0.862457594,0.005167522,0.727365923,0.99712728,1
230.6437505,0.773801827,66934,288.924565,0.979517136,0.771153779,0.005553743,0.629621781,0.993991449,1
246.0475649,0.695031199,68005,289.0281068,0.964782001,0.705076252,0.005215939,0.713304761,0.992107124,1
238.9379581,0.734141381,66608,289.0435248,0.985121907,0.862416954,0.005362918,0.674670063,0.993627989,1
239.9523772,0.727523456,66416,289.0457273,0.987984823,0.87029985,0.005329979,0.683024165,0.995541874,1
237.8849058,0.736980411,67253,289.1228041,0.97620924,0.632121672,0.005360691,0.67486039,0.998441055,1
237.8380449,0.73799004,66838,289.1954577,0.982764296,0.800153215,0.005365695,0.673263958,0.997706552,1
233.2033591,0.763518892,66803,289.2416823,0.983593551,0.824621207,0.00549585,0.64154736,0.993437245,1
220.4716004,0.815030949,66557,289.2967019,0.98760461,0.869955436,0.005788743,0.578049139,0.997638516,1
234.7003283,0.760009273,67326,289.4594989,0.977423284,0.76036276,0.00548774,0.642477073,0.988559754,1
239.8023731,0.731590198,66806,289.6595696,0.986393438,0.855511148,0.005337847,0.678128972,0.994696418,1
262.7408681,0.571172656,67032,289.6683608,0.983127462,0.845482031,0.00485716,0.818942189,0.997700187,1
242.8538335,0.71438974,67385,289.6683608,0.977977295,0.744770907,0.005266369,0.696619393,0.995528915,1
241.2555957,0.721645707,66877,289.6705585,0.985420997,0.809559586,0.005288201,0.69086888,0.997986753,1
233.0238408,0.763922457,66692,289.6837446,0.988244467,0.844815365,0.005478922,0.643549126,0.997274288,1
217.4342813,0.827163147,67278,289.6859423,0.979651595,0.71405431,0.005870518,0.560547583,0.997483327,1
221.1101103,0.813440331,66678,289.6903375,0.988496956,0.846821486,0.005767534,0.580726773,0.998415542,1
229.4159981,0.780308812,67081,289.7320886,0.982841639,0.789264166,0.005563994,0.623812069,0.997469865,1
228.9836257,0.783985542,66901,289.7430748,0.985560754,0.815674411,0.005594372,0.617008895,0.993926682,1
225.5123262,0.798318561,66946,289.8287524,0.985480835,0.795493604,0.005675854,0.599066346,0.994737852,1
232.4004593,0.767263754,67136,289.857306,0.982885486,0.815238304,0.005491562,0.639823127,0.997647771,1
245.3333569,0.700366245,67205,289.8726798,0.981980507,0.789775926,0.005208175,0.711270146,0.996478596,1
242.2920323,0.719168933,67246,289.9429499,0.981857657,0.812829044,0.005281318,0.691370024,0.995012858,1
229.0483291,0.784361993,67289,289.9736877,0.981438274,0.797631155,0.00559134,0.616696099,0.994184674,1
233.0117717,0.765051814,67102,289.9758831,0.984188251,0.837654415,0.005478977,0.642240355,0.997316061,1
236.0325897,0.751322561,67275,290.0219833,0.981969528,0.812665633,0.005414009,0.657537341,0.996366592,1
231.993382,0.769584791,67291,290.0461281,0.981899511,0.797207313,0.005498704,0.637331628,0.99810036,1
235.8286936,0.753336569,67353,290.0746603,0.981188663,0.759585299,0.005426279,0.654329277,0.994973063,1
230.636709,0.778710167,67763,290.1207448,0.975561885,0.675981775,0.005560933,0.622826885,0.992736584,1
234.4064639,0.75873008,67353,290.2436011,0.982331893,0.810475579,0.005438801,0.650561732,0.998705236,1
232.0846216,0.770876743,66906,290.2501813,0.988939706,0.875490917,0.00550659,0.63461419,0.996279112,1
249.4171013,0.675807632,67385,290.2918519,0.982191882,0.776137256,0.005112734,0.735943014,0.998460094,1
227.6488927,0.790224651,67835,290.5242204,0.977238888,0.757882929,0.005603766,0.611639592,0.998078263,1
243.3940844,0.714765262,68370,290.5307942,0.969635805,0.676483583,0.005249673,0.696901498,0.996478314,1
230.5989031,0.777265906,67227,290.5461324,0.986225772,0.815541152,0.005527995,0.628426994,0.99881551,1
231.2619774,0.774564287,67453,290.5746155,0.983114168,0.788923781,0.005513683,0.631569762,0.998536861,1
247.0840998,0.693268161,67573,290.6622383,0.98196025,0.820957184,0.005166963,0.718740686,0.997309439,1
245.3735889,0.703113173,67543,290.6863299,0.982559259,0.818433957,0.005199619,0.709623557,0.997954649,1
249.8830846,0.676443462,67637,290.69728,0.981267649,0.827168546,0.005112055,0.734086625,0.996730541,1
228.2710128,0.788856291,68131,290.6994699,0.974167413,0.760958955,0.005596231,0.612548593,0.996698369,1
230.3727641,0.781499421,67927,290.7016599,0.977107777,0.741648281,0.005563231,0.619827778,0.993463455,1
231.9166702,0.772221308,67367,290.7432658,0.985512194,0.787524041,0.005498032,0.634433992,0.998552537,1
241.1765389,0.726812267,67104,290.8133255,0.989851574,0.892102907,0.005286441,0.685906326,0.998646188,1
221.5038384,0.816523783,68544,290.8439713,0.969260621,0.685428036,0.005775117,0.574617018,0.995332194,1
238.0628802,0.743501458,67698,290.8527266,0.981432243,0.821093113,0.00535799,0.667528985,0.998197597,1
235.4520258,0.7654799,68423,290.859293,0.971076977,0.818974912,0.005507129,0.631835282,0.981934343,1
221.8744585,0.814957677,68691,290.8702365,0.967361081,0.682436762,0.005761692,0.57719362,0.995984855,1
241.4055163,0.727525467,68026,290.8855569,0.976920589,0.751875748,0.005294657,0.683439872,0.996150883,1
239.3348154,0.740581253,67508,290.9074416,0.984564792,0.818629789,0.005358688,0.667104029,0.992763346,1
226.1009494,0.798177792,67668,290.9446419,0.98248803,0.786153975,0.005645351,0.600921217,0.997508825,1
261.6285179,0.593536513,67473,290.9949642,0.985668341,0.858962593,0.004888014,0.801280072,0.995617596,1
226.5619618,0.796770475,67511,291.0255908,0.985320911,0.832009939,0.005636312,0.602514872,0.997075554,1
233.6356676,0.770561618,68580,291.0846475,0.970355789,0.76621855,0.005508357,0.630575989,0.989347523,1
250.4302968,0.674954173,67917,291.1021434,0.979946111,0.784688132,0.005099557,0.735638743,0.996990068,1
246.0212561,0.705171872,67731,291.2923441,0.98392169,0.790151277,0.005206622,0.704774128,0.993988627,1
238.9235236,0.742982347,67735,291.4190756,0.984719864,0.804822886,0.005351864,0.666459975,0.995740339,1
234.7617091,0.762823031,68388,291.6265341,0.97670644,0.73630504,0.00543554,0.645179825,0.997792334,1
225.0951627,0.804939475,68016,291.6876516,0.982460009,0.786288835,0.005677069,0.591201867,0.996368021,1
229.4178899,0.788438664,67765,291.7923947,0.986807349,0.857166121,0.005577432,0.612073709,0.995058353,1
240.0874745,0.739222438,68146,291.816393,0.981451589,0.794745211,0.00533025,0.67004769,0.994931175,1
242.6009755,0.725752906,68186,291.8207561,0.980905171,0.803679985,0.00527242,0.68480657,0.995422825,1
231.2796933,0.779238792,67928,291.8687462,0.984954658,0.809153342,0.005515615,0.625543017,0.998110628,1
239.9274682,0.738393969,67749,291.8774708,0.987616053,0.847569345,0.005317298,0.673034248,0.998019864,1
250.189667,0.680909758,68309,291.9232707,0.979826963,0.781590045,0.005104029,0.730224863,0.997074605,1
251.6617416,0.671989344,68327,291.9494388,0.979744464,0.778330613,0.005076347,0.738078156,0.996647595,1
228.2295645,0.791885385,67778,291.9538,0.987709876,0.846701346,0.005582739,0.61023522,0.999288445,1
251.1517016,0.674264669,68137,292.0410089,0.983092886,0.826572859,0.005077081,0.737402169,0.998527248,1
239.7330337,0.741248554,68096,292.054088,0.983772909,0.754174252,0.00533138,0.668673898,0.996190955,1
224.0108652,0.810961859,68008,292.0998603,0.985354664,0.82484497,0.005713301,0.5820808,0.994841521,1
255.1696498,0.65184352,68817,292.1957407,0.974410393,0.791562265,0.005017873,0.754107247,0.994400698,1
231.6978532,0.779776061,68087,292.2109916,0.984960418,0.858601924,0.005518539,0.623417462,0.995781422,1
231.3792165,0.780408282,67999,292.2545609,0.986529214,0.804986101,0.005516252,0.62374843,0.997566104,1
232.5206522,0.777503063,68180,292.2589175,0.983939572,0.810742208,0.005511489,0.624808418,0.993527002,1
238.5711697,0.748747387,68230,292.263274,0.983247838,0.716637327,0.005364889,0.659401963,0.994789982,1
213.0299277,0.849006767,68108,292.3699883,0.985728549,0.801497051,0.006005334,0.525872337,0.995250337,1
233.5014956,0.771699928,68174,292.4265964,0.985155631,0.800527297,0.005466608,0.634381665,0.997476136,1
232.3443475,0.777457743,67907,292.4287735,0.989043839,0.873333059,0.005500424,0.626596198,0.996281048,1
231.738707,0.779537458,68160,292.541956,0.986135563,0.815824958,0.005504418,0.625203077,0.998159938,1
234.1429528,0.769655626,68057,292.5833002,0.987907195,0.861558065,0.00545455,0.636507107,0.996942411,1
249.566195,0.688317892,68429,292.5876519,0.982565871,0.830916257,0.005116828,0.723280184,0.99706511,1
223.3540083,0.813935876,68347,292.6920729,0.984447013,0.796959504,0.005713992,0.579587477,0.997646553,1
214.1820639,0.846005115,68457,292.7464441,0.983230349,0.807412423,0.005968159,0.531075486,0.996062653,1
229.3012483,0.790531257,68197,292.7507933,0.987008226,0.786426226,0.005562497,0.611342313,0.998237521,1
230.2702608,0.790263433,68721,292.8551562,0.980180731,0.800944396,0.005578876,0.607324974,0.991118521,1
228.3895581,0.796126315,68526,292.9703469,0.983743397,0.764144162,0.005598736,0.602549723,0.995735215,1
239.8736526,0.745398715,68823,292.9725199,0.979512663,0.729501623,0.005337787,0.662893742,0.994411866,1
219.2954315,0.830088268,68968,293.0072853,0.977685303,0.669975436,0.005832237,0.555127923,0.995509414,1
226.5663953,0.803568305,68653,293.0246665,0.982287737,0.781736955,0.005644496,0.59259984,0.995610459,1
240.5337456,0.739479357,68597,293.0290116,0.983118795,0.849225545,0.005298271,0.672559378,0.999079211,1
226.8285116,0.80343755,68544,293.0485639,0.984010271,0.8372218,0.00564843,0.591678206,0.993767388,1
249.9889963,0.686917539,68666,293.061598,0.982349343,0.823312119,0.005099609,0.725819503,0.998739755,1
256.0264642,0.650607121,68525,293.1962502,0.985275447,0.836738096,0.004993434,0.756318755,0.995923518,1
241.2795039,0.739014263,68874,293.2331601,0.980529663,0.852541473,0.005303278,0.670355561,0.99505081,1
245.5381501,0.715407814,68489,293.2375021,0.986070756,0.864243577,0.005203492,0.696292023,0.996543456,1
231.7486906,0.781746128,68500,293.2440151,0.985956204,0.830589329,0.005502565,0.622632114,0.998453001,1
241.4833998,0.735934804,68376,293.2613822,0.987861238,0.873871888,0.005280382,0.676051477,0.998521633,1
232.8346137,0.776939885,68736,293.2657238,0.98271648,0.738868752,0.005475045,0.628813972,0.998791537,1
236.7499879,0.759293624,68694,293.2787483,0.983404664,0.79760169,0.005385499,0.649841108,0.99860611,1
233.25416,0.776928378,68500,293.4284883,0.98719708,0.862542013,0.005478704,0.627277926,0.996329251,1
245.4218902,0.718841173,68870,293.443675,0.981995063,0.783256391,0.005220116,0.690892351,0.993840404,1
236.3578371,0.763875267,69020,293.5044141,0.980266589,0.744246199,0.005413102,0.642241862,0.995162346,1
233.3440463,0.776866031,69000,293.5065832,0.980565217,0.759249175,0.00547723,0.627281702,0.996213521,1
250.2063846,0.690477767,68744,293.5217659,0.984318631,0.841239943,0.00511184,0.720087316,0.995484505,1
234.2025027,0.772197935,69063,293.5651407,0.980061683,0.77968068,0.005445751,0.634301572,0.998299483,1
244.3069875,0.722989391,69018,293.6345271,0.981164334,0.777094262,0.005222065,0.689479678,0.998003277,1
240.5130294,0.743996364,68288,293.6475352,0.991740862,0.904532591,0.005314962,0.665529348,0.996027563,1
240.9037809,0.741730435,68522,293.6930591,0.988660576,0.871073266,0.005301995,0.668581422,0.996844046,1
232.1322074,0.782436728,68895,293.7255718,0.983525655,0.818167873,0.00550126,0.620886786,0.997039962,1
214.9557913,0.846148268,68830,293.7949203,0.984919367,0.752098767,0.005949579,0.53059021,0.995576756,1
253.0661384,0.677762606,69240,293.8035878,0.979145003,0.826702439,0.005076644,0.728706362,0.991058606,1
243.8804044,0.726837559,68991,293.8144217,0.982751373,0.825946337,0.005237265,0.684644109,0.996847308,1
238.5087834,0.756041313,68798,293.8295885,0.985610047,0.799605143,0.005374003,0.650179564,0.993362606,1
245.8604981,0.718297654,68887,293.8599197,0.984539899,0.796129027,0.005210432,0.691499797,0.993911297,1
222.9781567,0.818931036,68623,293.9162408,0.98870641,0.850178379,0.005726578,0.572246016,0.997131997,1
222.0912704,0.821929521,68732,293.9184068,0.987153,0.815299369,0.005746803,0.56821683,0.997590588,1
232.5676809,0.781450884,69052,293.9335683,0.98267972,0.794251212,0.005492874,0.621902863,0.996692299,1
230.2220141,0.791321811,69325,294.0418415,0.979531194,0.735816765,0.005545151,0.609782902,0.997355314,1
255.2594724,0.662044266,69034,294.1565675,0.984427963,0.833145451,0.005011684,0.745926041,0.995278371,1
241.1931776,0.741676841,69095,294.1565675,0.983558868,0.825182894,0.005291181,0.669203155,0.99768288,1
246.5565136,0.714535246,68906,294.1587317,0.986271152,0.848019768,0.005185775,0.696673739,0.995818028,1
240.5559876,0.744722815,69183,294.2149957,0.982698062,0.80449325,0.00530185,0.666247678,0.99831245,1
250.1699541,0.695068522,69185,294.2387964,0.982828648,0.7793483,0.005117415,0.715021484,0.994544757,1
224.3231412,0.814855223,68625,294.2777389,0.991111111,0.86546731,0.005689743,0.578255959,0.997570025,1
230.3304484,0.796054083,69648,294.2972083,0.976682748,0.835883038,0.005594638,0.598003883,0.988067902,1
244.0281087,0.727916676,69243,294.3210024,0.982554193,0.818209564,0.005231125,0.683891994,0.997413311,1
227.2306962,0.80466034,69160,294.3534457,0.98395026,0.804502509,0.005624008,0.591548219,0.99631622,1
242.2025444,0.739380986,69299,294.3664221,0.982063233,0.768924066,0.005285814,0.669606949,0.994533792,1
232.5483356,0.784866335,69176,294.3793979,0.983896149,0.827480886,0.005513806,0.61532198,0.992991181,1
233.8952225,0.778252654,69320,294.4334575,0.982212926,0.806671285,0.005470553,0.624861132,0.995079005,1
227.4918703,0.803909057,69487,294.4810217,0.980168952,0.770386074,0.005615977,0.59272744,0.996595557,1
241.6575618,0.740611811,69292,294.5004776,0.983057207,0.81010811,0.005279739,0.670537934,0.997923592,1
235.4532033,0.769894651,69182,294.504801,0.984649186,0.838542999,0.005416178,0.637161729,0.998418493,1
243.6287019,0.732302394,69197,294.5285783,0.984594708,0.797103846,0.005251092,0.677744767,0.995249748,1
244.3591834,0.727546565,69129,294.5329012,0.985592154,0.85443546,0.005227694,0.683805124,0.996715761,1
230.311324,0.79218119,69141,294.5393855,0.985464486,0.821377251,0.005538667,0.60914816,0.998135617,1
253.3359902,0.678195102,69362,294.5437083,0.98235345,0.780406781,0.005059295,0.730030182,0.993397965,1
242.6969575,0.735617924,69257,294.5761272,0.984059373,0.808253527,0.00525698,0.67600914,0.997951649,1
250.020105,0.705075097,69862,294.5998987,0.975694941,0.835805594,0.005172403,0.698184618,0.984561384,1
226.1422793,0.809567612,69964,294.6063815,0.974315362,0.710332204,0.005651318,0.584839096,0.996273511,1
237.0123116,0.766177345,69468,294.6193468,0.981358323,0.806091117,0.00541001,0.638118902,0.992981508,1
231.8006833,0.788761841,69510,294.6495967,0.980966767,0.77293059,0.005530325,0.610530231,0.99321833,1
235.4399837,0.777719308,70112,294.6992863,0.972871976,0.751129035,0.005490978,0.619102646,0.984872917,1
226.6177581,0.807620438,69026,294.7165677,0.988294266,0.848509284,0.005633287,0.588149049,0.997365432,1
237.863792,0.76650688,70172,294.7792042,0.972567406,0.723492282,0.005426878,0.63347055,0.986351522,1
254.0770123,0.674743518,69922,294.8267126,0.976359372,0.769487927,0.005042602,0.733461257,0.993779526,1
248.4830485,0.705959305,69358,294.8331905,0.984342109,0.857159637,0.005138852,0.706212368,0.997119628,1
232.8190821,0.783490816,69244,294.8547822,0.9861071,0.81299151,0.005487048,0.619336118,0.996673261,1
229.1517604,0.799593412,69725,294.913072,0.979691646,0.713215375,0.005586015,0.59734886,0.994683342,1
240.8738472,0.748135933,69167,295.0749278,0.988679573,0.849679425,0.00530841,0.660734119,0.995763097,1
239.0638114,0.755286314,69193,295.0749278,0.988308066,0.885144501,0.005334039,0.654399813,0.998481572,1
253.653765,0.677073566,69587,295.085715,0.982784141,0.80960768,0.005039961,0.732941743,0.995959323,1
228.0712058,0.805528886,69370,295.2194439,0.986752198,0.856680098,0.005622907,0.588313131,0.992838866,1
232.9329807,0.78665066,69503,295.2302259,0.984935902,0.851606825,0.005511299,0.612337163,0.991802374,1
236.5103777,0.773368743,69842,295.2388512,0.98021248,0.823125863,0.005449465,0.626275564,0.987884198,1
255.5808844,0.669649818,69737,295.2604132,0.981831739,0.834082901,0.005026065,0.736128538,0.991182628,1
243.2780493,0.740454703,69587,295.2776618,0.984063115,0.751535573,0.005285839,0.665474204,0.99013242,1
249.9429178,0.698572026,69675,295.299221,0.98296376,0.828788258,0.005100263,0.714678067,0.998795767,1
257.4166226,0.651779553,69506,295.3250901,0.985526429,0.848634622,0.004954991,0.75706622,0.99823017,1
243.5444419,0.734835829,69406,295.3531123,0.987133677,0.835368162,0.005241054,0.676549975,0.99750084,1
245.6283703,0.72379434,69684,295.4350081,0.983740887,0.819138637,0.005192849,0.688786909,0.998219092,1
238.7005824,0.760781777,69869,295.4759476,0.981408064,0.80421129,0.005363761,0.645412104,0.994459746,1
242.9688457,0.738120237,69571,295.4802566,0.985640569,0.844000098,0.005251857,0.673189773,0.997807197,1
236.6784967,0.767986301,69789,295.5513474,0.983034576,0.805110167,0.005386501,0.639647646,0.998721834,1
237.8680867,0.765169925,69973,295.5750406,0.980606805,0.805682992,0.005384442,0.640034514,0.994107329,1
243.5502784,0.737253451,70143,295.581502,0.978272957,0.773589699,0.005253444,0.672322191,0.99512433,1
269.3799602,0.566646208,69930,295.6224211,0.981524382,0.851072547,0.004763146,0.817631667,0.992318154,1
252.6546066,0.686029539,69720,295.6439552,0.984624211,0.854246911,0.005058507,0.724832294,0.996232143,1
235.1590922,0.77720068,69854,295.7042424,0.983136256,0.735972199,0.005441663,0.626097388,0.994985442,1
236.308153,0.772049258,70474,295.8097154,0.975182337,0.675836859,0.005410103,0.632971645,0.995923214,1
244.4557801,0.732360057,69923,295.8247799,0.982966978,0.814619894,0.005223322,0.678980919,0.99715581,1
247.5008261,0.716295845,69957,295.8936364,0.982946667,0.791105717,0.005158062,0.695946398,0.997348337,1
248.6158763,0.711450968,69908,295.9065452,0.983721462,0.810647659,0.005144436,0.699576977,0.995505049,1
235.5836317,0.775759508,70416,295.9151508,0.976681436,0.669336199,0.005428399,0.628264275,0.995619219,1
228.9820536,0.802692254,69932,295.9796845,0.983870045,0.771032424,0.005580266,0.594273879,0.996446022,1
239.0642829,0.761195798,70191,296.0205486,0.980510322,0.777911511,0.005356194,0.644857762,0.994349659,1
270.189651,0.555295806,69878,296.0528057,0.985116918,0.828938389,0.004719526,0.830395846,0.998488472,1
236.3442579,0.772208566,70506,296.0635573,0.976413355,0.71149046,0.005403301,0.633478699,0.997024673,1
248.5069938,0.713628387,69563,296.0829092,0.989779049,0.897439484,0.005152272,0.696620196,0.994426649,1
217.1072221,0.851105235,70948,296.0979598,0.9705559,0.735750701,0.006005626,0.512664007,0.976511941,1
246.2047294,0.723474343,70125,296.1044098,0.981989305,0.809966109,0.005179009,0.689345943,0.998543746,1
246.8182474,0.722425416,69727,296.1474064,0.987881309,0.859610343,0.005182168,0.688305851,0.995454467,1
241.5708805,0.748929512,70428,296.1603042,0.978133697,0.742403908,0.005291966,0.659982626,0.995975182,1
238.5738341,0.76370276,70189,296.1732013,0.981549815,0.799229894,0.005364131,0.6422882,0.99491945,1
236.0557592,0.774342956,69802,296.1882474,0.98709206,0.860308634,0.005414344,0.63036618,0.996207193,1
239.930232,0.756616965,69919,296.2376789,0.985769247,0.81435482,0.005323911,0.651745468,0.996768563,1
231.0529832,0.795139124,70001,296.2634659,0.984785932,0.823692542,0.005526968,0.604630674,0.997037762,1
238.6227999,0.762148386,70514,296.2763586,0.977706555,0.752662621,0.005346305,0.646128209,0.998031876,1
233.0814857,0.787349282,69918,296.3085879,0.986255328,0.850055701,0.00548266,0.614255716,0.996348025,1
237.6788411,0.767219512,70444,296.3386654,0.979089773,0.731311203,0.005372859,0.6394884,0.997043565,1
236.8188821,0.772736449,70161,296.3537031,0.983138781,0.779057503,0.005409022,0.630902177,0.993974046,1
249.9893272,0.704086362,70402,296.375184,0.979915343,0.795938459,0.00510293,0.708756932,0.998088447,1
225.3661337,0.817713211,69656,296.3988113,0.990567934,0.846420303,0.005674212,0.573133991,0.995671065,1
238.3257423,0.763929918,70098,296.4052548,0.984364746,0.805867468,0.005352395,0.644098319,0.998139006,1
236.54976,0.773845482,70370,296.4288797,0.980716214,0.786483072,0.005411667,0.629965921,0.994618491,1
221.0364114,0.833561544,70386,296.5147725,0.981061575,0.664537662,0.005794376,0.549179348,0.994121834,1
223.2682399,0.826042184,70526,296.6414189,0.979950656,0.713546924,0.005731867,0.560743741,0.994917474,1
248.6214023,0.716410494,70470,296.665025,0.980885483,0.782982741,0.005155375,0.693053868,0.993370669,1
233.5553793,0.78698135,70135,296.8752508,0.98696799,0.833227396,0.005468688,0.615043576,0.99686664,1
236.669232,0.775279057,70463,296.8924055,0.982487263,0.822874172,0.005412509,0.627804975,0.99396173,1
260.2171529,0.642955611,70543,296.8988383,0.98141559,0.833736752,0.00490744,0.763647963,0.997055139,1
232.8288057,0.790163384,69916,296.9074151,0.990274043,0.864348467,0.005486783,0.610861297,0.996679759,1
250.5911174,0.704516559,70842,297.0510397,0.978275599,0.762738122,0.005095027,0.707726049,0.997236107,1
236.398999,0.776152622,70486,297.1281824,0.983727265,0.819361433,0.005406945,0.628099893,0.996122094,1
237.3093375,0.772211035,70740,297.1603193,0.980407125,0.7349023,0.005385416,0.632994733,0.996267671,1
242.6596014,0.74791637,70780,297.2138731,0.980206273,0.769034575,0.005269104,0.661010697,0.995808528,1
236.5689491,0.774831007,70292,297.2288664,0.987110909,0.811157416,0.005393282,0.630858679,0.997928178,1
230.4881579,0.79965957,70781,297.2417173,0.98037609,0.768533249,0.005531714,0.599627098,0.998623473,1
243.3562738,0.747591875,70839,297.2952564,0.979926312,0.795496006,0.005278433,0.6583157,0.991202843,1
236.5010886,0.77599019,70025,297.3616315,0.991760086,0.884465209,0.005399078,0.628942834,0.997142837,1
234.2548318,0.788170667,71276,297.4151491,0.974703968,0.7332086,0.005478668,0.610582177,0.992079761,1
252.6363032,0.694346281,70650,297.4151491,0.98334041,0.836326253,0.005053168,0.717738948,0.997356874,1
239.7106641,0.763474845,70724,297.4365534,0.982452916,0.757190622,0.005341774,0.642185617,0.994345408,1
238.1459001,0.770827373,70544,297.4921974,0.985328306,0.797038868,0.005378146,0.633291867,0.994109962,1
237.9838502,0.771907628,71008,297.4921974,0.978889703,0.774675202,0.005385556,0.631550416,0.993418186,1
244.6659062,0.739024925,70630,297.5200155,0.984312615,0.830037109,0.005223947,0.671104734,0.99618015,1
255.7337162,0.677439963,70517,297.5264347,0.98593247,0.848576399,0.005000555,0.732373602,0.995643607,1
260.9274305,0.640872466,70592,297.6034542,0.985394946,0.858804028,0.004886435,0.766584425,0.998615323,1
260.8840029,0.645170603,70767,297.622706,0.983085336,0.830519521,0.004908064,0.759744837,0.994380251,1
244.2310606,0.741327312,71278,297.6334009,0.976107635,0.753855536,0.005230367,0.668948262,0.996728867,1
252.6260486,0.6968668,70646,297.6440954,0.984910681,0.852445512,0.005062361,0.714035068,0.995586303,1
242.0498115,0.751795914,71131,297.6526507,0.978251395,0.797140273,0.005275324,0.657510128,0.997140209,1
230.724245,0.801426157,70774,297.6633445,0.983256563,0.829311783,0.005543491,0.595391667,0.995482202,1
264.6108926,0.621904178,70707,297.6825924,0.984315556,0.83067889,0.004855092,0.776101483,0.991071479,1
245.9155265,0.733320917,70419,297.7959159,0.989093853,0.87971478,0.005193075,0.677849852,0.997010059,1
228.7240767,0.810042421,70866,297.8429432,0.983165411,0.774816495,0.005598539,0.583037168,0.994313996,1
240.0561473,0.761684342,70851,297.9305651,0.983952238,0.836610034,0.005314379,0.646673596,0.998032751,1
257.839721,0.665216034,70784,297.9583423,0.985067247,0.821020246,0.004952577,0.744469118,0.997077854,1
261.4609765,0.641512788,70842,297.9604789,0.984274865,0.864048843,0.004888107,0.76422547,0.996236705,1
231.6726386,0.799338259,70820,297.9882533,0.984764191,0.821097661,0.00552838,0.597346316,0.994116985,1
231.1532909,0.802154999,71055,298.05661,0.981957638,0.731179168,0.005548225,0.592808709,0.992786732,1
242.7852957,0.750738821,70841,298.0822397,0.985093378,0.814944481,0.005266502,0.657814509,0.99578469,1
247.359232,0.728441513,71110,298.1270864,0.981662213,0.791961006,0.005172212,0.681812081,0.995189209,1
243.5373954,0.748978809,70868,298.1484396,0.9851555,0.830048372,0.005264574,0.658004253,0.993073137,1
229.1127995,0.808202134,70943,298.1655211,0.984226774,0.78747879,0.005571848,0.587363409,0.997381971,1
236.3665557,0.780499036,70620,298.2252985,0.989124894,0.732464484,0.005412752,0.622149972,0.995189988,1
243.4048424,0.746824392,70962,298.2338372,0.984414194,0.842217379,0.005239501,0.663936454,0.998368706,1
231.5513156,0.800247828,71333,298.2978693,0.979714858,0.746638708,0.005525164,0.596801084,0.995216803,1
228.6714658,0.809910114,71139,298.3106741,0.982470937,0.792141674,0.005577974,0.585503712,0.998209375,1
230.419673,0.803548606,70979,298.3277462,0.984798321,0.81319742,0.005537974,0.593924375,0.997791192,1
242.6859011,0.752993592,71044,298.3768233,0.984221046,0.791933366,0.005274487,0.654530106,0.994684506,1
243.0003603,0.750182489,71364,298.432292,0.980172076,0.701742086,0.005253785,0.659453238,0.997311666,1
236.9762145,0.780823158,71325,298.4621555,0.980904311,0.752871804,0.005421614,0.619133761,0.991007079,1
236.0335038,0.782237152,70931,298.5090778,0.986663095,0.86378702,0.005413698,0.620750474,0.996419962,1
234.1121031,0.790223147,71186,298.5453309,0.983367516,0.80050043,0.00545734,0.610713568,0.996564015,1
243.0767597,0.749815169,71281,298.5815796,0.982295422,0.827477061,0.005246878,0.660529621,0.998310691,1
246.508518,0.734117108,71050,298.5901081,0.985545391,0.836463755,0.005184499,0.676481285,0.996256983,1
240.1702667,0.764104434,70967,298.5986363,0.986754407,0.849034278,0.005316572,0.643252123,0.997147016,1
247.0075134,0.732974419,71356,298.6263513,0.981557262,0.80110309,0.005184317,0.676364725,0.994279394,1
223.2810403,0.829614529,70743,298.630615,0.990090892,0.837017121,0.005709489,0.557644113,0.998759775,1
235.4672218,0.785248865,71441,298.639142,0.980473398,0.713183111,0.005429127,0.616689809,0.995977794,1
239.7954299,0.767444753,71547,298.6604586,0.979160552,0.73100266,0.005338996,0.637596085,0.994511127,1
239.1490372,0.769246514,71094,298.6817737,0.985540271,0.810158626,0.005341866,0.636820138,0.996663329,1
227.8881262,0.815070447,71813,298.6881679,0.975714703,0.713281169,0.005613657,0.576623648,0.995273741,1
238.7871311,0.770203776,71054,298.7158747,0.986320263,0.845820107,0.005342215,0.636591626,0.998108711,1
241.1225214,0.760553252,71138,298.7840649,0.985605443,0.860652498,0.005296683,0.647287797,0.996938493,1
230.7070123,0.804045543,70895,298.8288063,0.989279921,0.836732616,0.005532541,0.593097336,0.997526982,1
242.8384351,0.75249694,71134,298.8309367,0.985970141,0.850432686,0.005257236,0.656831697,0.997321501,1
232.0908809,0.799749267,71494,298.99493,0.982082413,0.774921755,0.005506143,0.598132794,0.99633309,1
248.4165449,0.728906196,71461,299.0438976,0.982857783,0.757531651,0.005166248,0.67920344,0.992097524,1
