MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Solidity,roundness,ShapeFactor1,ShapeFactor3,ShapeFactor4,Class
0.275266174,0.240631465,0.078836823,0.154140029,0.955333952,0.930621123,0.409176094,0.905371013,0.977696202,0
0.246113146,0.469155263,0.079801465,0.154320928,0.887142762,0.823075725,0.44661649,0.756737027,0.96543515,0
0.241613755,0.496487427,0.079026453,0.15435571,0.950477323,0.931595044,0.452746692,0.734309919,0.962839095,0
0.249347223,0.448639466,0.079154248,0.154432222,0.943923006,0.905952333,0.441924157,0.773499224,0.975453783,0
0.25018497,0.441736884,0.079512897,0.154446132,0.916007581,0.90421083,0.440178722,0.779959361,0.990917959,0
0.206612678,0.664204128,0.079739629,0.154466996,0.898997357,0.843515473,0.50179926,0.572536933,0.985730633,0
0.215082052,0.629558623,0.079026453,0.154501769,0.957462788,0.925424486,0.48962539,0.609784747,0.97476611,0
0.260985326,0.365602138,0.079018209,0.154508723,0.958455095,0.962555418,0.426042426,0.834150778,0.996922824,0
0.236747328,0.523614131,0.079113024,0.154571307,0.953865225,0.92677645,0.458562683,0.712539639,0.981472348,0
0.24464009,0.476924271,0.079211962,0.15459912,0.947290094,0.941331911,0.447229667,0.752990581,0.997371935,0
0.224406284,0.589055476,0.079393347,0.154647789,0.93514558,0.915316916,0.476905331,0.649896625,0.956391767,0
0.21707988,0.624940971,0.079249063,0.15488412,0.957948024,0.904104097,0.488277183,0.61216314,0.9389852,0
0.246671592,0.470168194,0.079360368,0.154911917,0.950388925,0.941305545,0.446057789,0.755598344,0.961112805,0
0.254518167,0.417702368,0.079232574,0.154953609,0.962587873,0.930964663,0.434958705,0.79694789,0.981015014,0
0.267382078,0.319638615,0.079290287,0.154967506,0.958640442,0.950377203,0.418348461,0.862431115,0.989403446,0
0.245253375,0.477294319,0.079129514,0.155085616,0.977147232,0.964374549,0.446777701,0.752025793,0.98872148,0
0.235425824,0.533729223,0.079512897,0.155196754,0.951826802,0.93545128,0.45999951,0.70425255,0.99024731,0
0.220596417,0.608028728,0.079714895,0.155245371,0.938059528,0.868397182,0.48129492,0.632643117,0.981145651,0
0.234578674,0.539047661,0.079446938,0.155252316,0.959742265,0.91966488,0.46141353,0.699053322,0.984458468,0
0.235004445,0.536410605,0.079529387,0.155293982,0.955154941,0.920901299,0.460508818,0.701975613,0.991883774,0
0.246821516,0.469969652,0.079636569,0.155300927,0.946944681,0.941282773,0.445028486,0.757282013,0.980840973,0
0.231998169,0.553377746,0.079232574,0.15534259,0.981192447,0.95406168,0.465172479,0.685659095,0.980133356,0
0.233202965,0.546808897,0.079385102,0.155412022,0.972313485,0.965597722,0.463114135,0.69235752,0.989113813,0
0.232205563,0.553357798,0.079372735,0.155571682,0.980936585,0.960733622,0.464761696,0.685886713,0.982974813,0
0.241017802,0.506358668,0.079455183,0.155578623,0.974677715,0.965828536,0.452961076,0.727061379,0.976714016,0
0.23616906,0.532171929,0.079797343,0.155585563,0.94772726,0.930931235,0.459062738,0.705495083,0.988300192,0
0.259771479,0.386313913,0.07980971,0.155627205,0.948729655,0.934315729,0.428340047,0.818789681,0.97843118,0
0.262811641,0.365088204,0.079648936,0.155696601,0.96484879,0.964424748,0.424774109,0.832439575,0.971725787,0
0.235072122,0.542703382,0.080712516,0.155779865,0.884527643,0.827298052,0.462426021,0.692829611,0.945066846,0
0.227411003,0.577363023,0.079710772,0.155800679,0.964888415,0.950345102,0.470782817,0.664373615,0.999000694,0
0.239691718,0.513754716,0.079846812,0.155814555,0.954714819,0.938738005,0.454022178,0.722040392,0.993939183,0
0.226721261,0.581656614,0.079665426,0.155835367,0.970160998,0.938712683,0.472201399,0.659471165,0.988774031,0
0.22816058,0.575307315,0.079817955,0.155856179,0.958998185,0.949001857,0.47048646,0.665083739,0.981465258,0
0.220963428,0.610675203,0.080679537,0.155939418,0.894699833,0.844133915,0.481380412,0.628944863,0.967134483,0
0.238118203,0.526175883,0.080160114,0.155987969,0.938085777,0.903234605,0.457495977,0.708878014,0.962612504,0
0.223056832,0.602080589,0.079764363,0.156022645,0.971214645,0.907404444,0.478730786,0.637092782,0.958831689,0
0.278320662,0.230951077,0.080390969,0.156112794,0.925734134,0.905369098,0.405025781,0.911292587,0.989602389,0
0.232995164,0.556148042,0.080003463,0.156168263,0.959123398,0.939188902,0.46558235,0.680035959,0.938536705,0
0.202089087,0.690613679,0.080485784,0.156175196,0.921200992,0.853729769,0.510236205,0.539633083,0.952297782,0
0.242697293,0.501005892,0.080044687,0.156189062,0.956837041,0.947163744,0.450890611,0.731242601,0.972226487,0
0.231117408,0.562691462,0.079995218,0.15623759,0.96308614,0.934091815,0.46635778,0.677049758,0.9810936,0
0.229283338,0.574280009,0.080510518,0.156244523,0.922541933,0.860869365,0.470303484,0.6637347,0.949286434,0
0.234278068,0.546433993,0.080110645,0.156258387,0.954899636,0.92347503,0.461867711,0.692287357,0.983534693,0
0.259038557,0.397146496,0.080085911,0.15630691,0.959178972,0.949581546,0.429285551,0.811298099,0.978091724,0
0.232105805,0.558540953,0.079937504,0.156341566,0.972641996,0.952526139,0.465134034,0.680676203,0.977553806,0
0.242463797,0.502837152,0.080675414,0.156417802,0.917748979,0.874689006,0.450762633,0.730492134,0.982647866,0
0.234448019,0.551579896,0.080625946,0.156507886,0.925939261,0.910818046,0.464103688,0.683338649,0.926145189,0
0.259231268,0.396029344,0.080205461,0.156535601,0.960580524,0.952252581,0.428475454,0.813174809,0.991804574,0
0.246384107,0.483417574,0.080724883,0.156667229,0.925696232,0.88194202,0.446355711,0.745094299,0.963091261,0
0.245302449,0.487536816,0.080386846,0.156715716,0.954762571,0.948979455,0.446627307,0.743847046,0.990742361,0
0.218517787,0.62337366,0.080226073,0.156722642,0.967859289,0.931891747,0.483676469,0.617766628,0.995528611,0
0.23967125,0.520495514,0.080778474,0.156729568,0.924426455,0.889639068,0.4545814,0.715261238,0.981439857,0
0.225772558,0.592276022,0.080461049,0.156895771,0.957452514,0.926699714,0.47395283,0.648367966,0.979432484,0
0.226860204,0.586588522,0.080852678,0.156958085,0.929426498,0.885650684,0.471906866,0.654812861,0.991028728,0
0.241503409,0.512038747,0.080568232,0.156985777,0.953241479,0.944035319,0.452177696,0.722443063,0.979738699,0
0.24948013,0.465833686,0.08087329,0.157061925,0.932733453,0.902789236,0.441611639,0.760396483,0.978748385,0
0.246859697,0.482917277,0.080704271,0.157110376,0.948398466,0.942741161,0.445465464,0.745974678,0.969253932,0
0.265149489,0.357745276,0.080390969,0.157165745,0.975879151,0.984346116,0.421118247,0.838669327,0.989521901,0
0.223303461,0.607285167,0.081524629,0.157165745,0.88641642,0.830708714,0.478856809,0.631044179,0.947893181,0
0.221023122,0.616082347,0.080931003,0.157186507,0.934096626,0.89640283,0.481124325,0.623648014,0.970997131,0
0.266482678,0.349936897,0.080436315,0.157186507,0.973266564,0.974087455,0.420216922,0.842160856,0.970918968,0
0.244287365,0.4984069,0.080898024,0.157359491,0.944923067,0.937142261,0.448364011,0.73413825,0.981630749,0
0.233014194,0.559165451,0.081256673,0.157373327,0.917297813,0.862529691,0.463647422,0.680477736,0.982793778,0
0.236111559,0.542493317,0.080592966,0.157387163,0.970392957,0.946248745,0.458950919,0.696555418,0.992759341,0
0.232360273,0.562930098,0.081112389,0.157421752,0.930960688,0.866448821,0.464668775,0.676755857,0.980142483,0
0.23420747,0.5540058,0.080992839,0.157456338,0.94203635,0.897762003,0.462243437,0.684851939,0.977056219,0
0.253050273,0.447004029,0.081219572,0.157511672,0.926783194,0.897383475,0.437132648,0.774668047,0.974429614,0
0.245941129,0.491092845,0.080893902,0.157532421,0.953471424,0.928084919,0.446696509,0.739251618,0.968956268,0
0.239770553,0.525320394,0.081334999,0.157532421,0.918681999,0.857213873,0.454734923,0.710533203,0.974672192,0
0.247151371,0.483021925,0.080729006,0.157532421,0.9665243,0.964724566,0.444664881,0.746646235,0.979106766,0
0.24551543,0.494654992,0.081528752,0.157629238,0.908045943,0.857241083,0.447476762,0.735913974,0.96388025,0
0.231186797,0.572263891,0.081083532,0.157760605,0.949334032,0.905592994,0.467255977,0.666301425,0.958070176,0
0.247661563,0.480510331,0.080794964,0.157795171,0.973805796,0.964322191,0.443457294,0.749663412,0.991812067,0
0.237919355,0.536204619,0.080848555,0.157857382,0.972521038,0.955594478,0.456767724,0.701723651,0.986017192,0
0.208043493,0.67301348,0.081565853,0.157871206,0.916599112,0.86468355,0.500017594,0.561896313,0.977190545,0
0.249864809,0.470424394,0.081380345,0.157871206,0.931185157,0.916316864,0.441730365,0.755607808,0.963868702,0
0.207639843,0.675991197,0.081586465,0.15793341,0.917928281,0.844395531,0.501518801,0.557130181,0.957391035,0
0.235966354,0.547617568,0.080931003,0.158016337,0.973556165,0.962926998,0.459579605,0.691145519,0.982717883,0
0.265254322,0.364050174,0.081219572,0.158037066,0.951730914,0.935356773,0.42083453,0.834871691,0.993272684,0
0.24734086,0.490669962,0.081087655,0.158043976,0.962477839,0.93144022,0.446864888,0.735931469,0.920976867,0
0.212557466,0.655729045,0.081029941,0.158175245,0.973285243,0.940073806,0.492888194,0.58204273,0.985407664,0
0.254542077,0.441640705,0.081223694,0.158251229,0.961581395,0.942048038,0.434768953,0.779555094,0.984841367,0
0.23420974,0.559485332,0.081289652,0.158313389,0.959327703,0.925437115,0.462670771,0.679023905,0.96704141,0
0.26318558,0.382253606,0.081483405,0.158313389,0.944053164,0.953377598,0.423575645,0.822443247,0.989512351,0
0.25332844,0.45043987,0.081454548,0.158334108,0.947309237,0.937591204,0.436516604,0.772519109,0.980561907,0
0.216317811,0.641651514,0.081689525,0.15849983,0.936680632,0.924771641,0.48741235,0.59741963,0.983703911,0
0.246614467,0.493118787,0.081095899,0.158548156,0.985806948,0.968996736,0.445545874,0.738042174,0.975061104,0
0.241348277,0.521878108,0.082283151,0.158637893,0.896709157,0.857037755,0.451900365,0.714788983,0.991208091,0
0.239232824,0.534406982,0.081359733,0.158651697,0.969869952,0.931107971,0.455285283,0.702800113,0.978877715,0
0.238104441,0.545979039,0.082155357,0.158665502,0.90800132,0.883128541,0.45971423,0.687359188,0.911300764,0
0.231534927,0.573644773,0.081524629,0.158672403,0.957846117,0.93853105,0.465796212,0.666618604,0.980620664,0
0.209099115,0.671813422,0.081574098,0.158693109,0.95493148,0.889283706,0.498128541,0.563723746,0.983833568,0
0.225629236,0.601783813,0.081396835,0.158720714,0.970220284,0.938955221,0.474030764,0.639063693,0.982317249,0
0.207039196,0.679769727,0.081619445,0.158741418,0.953653006,0.909703435,0.501043638,0.554796065,0.988156317,0
0.242405128,0.517236743,0.081330876,0.158741418,0.976413319,0.956343695,0.450742954,0.718357291,0.984970639,0
0.209508496,0.67194853,0.081862666,0.158851823,0.939762295,0.881927666,0.498354654,0.562306378,0.965065164,0
0.238909693,0.537535023,0.081607077,0.158858723,0.960194279,0.95711459,0.45583851,0.699799581,0.976197234,0
0.234017802,0.563224929,0.081891523,0.158879421,0.938804046,0.898215076,0.462776985,0.675790855,0.970739432,0
0.240319809,0.529573527,0.081454548,0.158907018,0.974516376,0.953612245,0.453554965,0.707549919,0.984929425,0
0.264926961,0.37365237,0.081932747,0.158934613,0.938182819,0.914442732,0.421074067,0.828862562,0.997408364,0
0.25246557,0.460564135,0.081833809,0.158982901,0.94824308,0.939320432,0.437714677,0.764530723,0.978687957,0
0.238172258,0.543846116,0.081858544,0.15901739,0.947934176,0.903011793,0.457642462,0.69271287,0.957464221,0
0.229404194,0.585822491,0.082225438,0.159031185,0.919815719,0.877134826,0.468797454,0.654777228,0.980095351,0
0.257233619,0.432918109,0.081693648,0.159058774,0.962870129,0.955837046,0.432464165,0.783895232,0.956959698,0
0.242260664,0.523866268,0.082077031,0.159224279,0.940582988,0.919388514,0.452388691,0.710015292,0.950760539,0
0.228109456,0.59278891,0.082279029,0.159231173,0.92508288,0.852866106,0.47052269,0.648064009,0.982291234,0
0.239806477,0.534323436,0.08192038,0.159265647,0.954844089,0.934773065,0.454210367,0.703394766,0.985856428,0
0.251496201,0.470840281,0.082431558,0.159541358,0.927822285,0.893690934,0.439202982,0.756003681,0.973268256,0
0.239118952,0.539099503,0.082101766,0.159548249,0.953989908,0.931168822,0.454895352,0.699542372,0.991669403,0
0.225963655,0.607539824,0.081994583,0.159582703,0.964044098,0.935754079,0.475487531,0.630087651,0.938054028,0
0.22950843,0.587554424,0.081978094,0.159582703,0.965340681,0.942465703,0.46831356,0.65363853,0.98789954,0
0.228428397,0.595567285,0.082221315,0.15969983,0.951789033,0.920285446,0.471240778,0.643376934,0.955409601,0
0.245821589,0.504112059,0.081899768,0.159748051,0.979349102,0.951123189,0.446086851,0.729760198,0.987195574,0
0.239497202,0.538799069,0.081990461,0.15975494,0.97253688,0.955457289,0.454644738,0.699354389,0.985497355,0
0.21748306,0.642395068,0.082728371,0.159837594,0.918640452,0.879929804,0.485539718,0.596871929,0.987480653,0
0.231802607,0.581121672,0.084451535,0.159844482,0.785905363,0.752138242,0.466966787,0.65682148,0.944897685,0
0.251295709,0.47287376,0.082629433,0.159865143,0.927665016,0.897018945,0.438883036,0.755457384,0.987196457,0
0.233133855,0.573056005,0.082406823,0.160009752,0.951920437,0.92290084,0.463694209,0.66698151,0.977851433,0
0.234544899,0.566756156,0.082353232,0.160119905,0.96133765,0.917219206,0.461776614,0.672923165,0.97708577,0
0.244445902,0.518615118,0.082312008,0.160140557,0.965550342,0.947167458,0.450050279,0.713536329,0.936782785,0
0.247251387,0.500961808,0.083074653,0.160174974,0.907590469,0.881326807,0.445267371,0.73047503,0.961642999,0
0.218411519,0.640774561,0.082406823,0.160202506,0.96104663,0.917176202,0.484654684,0.597897981,0.976849168,0
0.23656324,0.560358376,0.082740738,0.160209388,0.935241283,0.910006251,0.460754871,0.675949477,0.936219427,0
0.233488252,0.575151068,0.08327665,0.16027133,0.896436936,0.84732542,0.464598921,0.662621975,0.945461907,0
0.204917896,0.695657755,0.08243568,0.160374551,0.966931293,0.891096298,0.505530058,0.534124836,0.960244059,0
0.217513016,0.646000922,0.082410946,0.160402073,0.970175276,0.907607506,0.48638409,0.591554466,0.967387648,0
0.236505423,0.558710882,0.082460415,0.16049839,0.970856544,0.950956928,0.458921075,0.68075855,0.980836976,0
0.220997643,0.631297287,0.082592332,0.160546542,0.962795532,0.923866048,0.480890523,0.608102502,0.977156593,0
0.207718766,0.684761619,0.082736616,0.160574056,0.952803916,0.892611318,0.500322032,0.548486925,0.981335544,0
0.245244009,0.514168687,0.082781962,0.160580934,0.949583623,0.92010176,0.447673291,0.719710531,0.967782747,0
0.241379584,0.532937995,0.082571719,0.160615324,0.967666518,0.952050797,0.451667476,0.705365272,0.995705707,0
0.256385745,0.447045941,0.08319008,0.160690974,0.922949867,0.89939488,0.432311294,0.775612155,0.986898927,0
0.226981633,0.605320671,0.082802574,0.160732233,0.955126306,0.921478058,0.472083977,0.635531603,0.982998197,0
0.249730173,0.488092337,0.083301385,0.160780365,0.918508451,0.875609685,0.440895376,0.743182465,0.9880247,0
0.226442094,0.608909616,0.082563475,0.160780365,0.976127868,0.941128575,0.473419021,0.6309454,0.969875604,0
0.262729441,0.406171224,0.082992205,0.160828493,0.944862761,0.95812175,0.424323838,0.805534087,0.985231528,0
0.229329678,0.598063239,0.082905634,0.160938484,0.956821888,0.921556661,0.470310652,0.640328775,0.94762184,0
0.215907209,0.65536474,0.083775461,0.160945357,0.88951492,0.863423376,0.489054699,0.580733131,0.960257586,0
0.228151504,0.60076495,0.082930369,0.160993471,0.957488454,0.934764775,0.470139275,0.640621522,0.989767246,0
0.25318629,0.469984415,0.083231304,0.161034708,0.935959592,0.907862825,0.436731379,0.757191963,0.979828505,0
0.24801639,0.500160686,0.083045796,0.161034708,0.950422651,0.947255149,0.443410769,0.732678282,0.981767918,0
0.252415473,0.474133417,0.083103509,0.161055325,0.946893376,0.908429198,0.437456635,0.754390802,0.986443092,0
0.24907476,0.494265922,0.083474526,0.161055325,0.918016732,0.869261629,0.442034151,0.737571958,0.981371512,0
0.277054335,0.308582572,0.08425366,0.161069069,0.858431965,0.764337216,0.409842182,0.862202384,0.907563776,0
0.222248295,0.629061319,0.08296747,0.161179013,0.963360682,0.915956124,0.4792788,0.610176571,0.972817666,0
0.237604843,0.556361605,0.083157101,0.161206495,0.949853074,0.909953437,0.457061866,0.683558665,0.989176047,0
0.235857191,0.567967796,0.08307053,0.161213366,0.9569333,0.90779966,0.461018908,0.669993703,0.952652609,0
0.262230155,0.413091274,0.08308702,0.161220236,0.955970584,0.94250708,0.425122466,0.800272364,0.981072849,0
0.260341188,0.428011722,0.083528117,0.161343887,0.927454493,0.875469057,0.428004722,0.788475441,0.969024112,0
0.229124601,0.599174141,0.08298396,0.161343887,0.969867526,0.944005051,0.469486871,0.641043542,0.973242817,0
0.25471159,0.467042878,0.083639422,0.161398834,0.921401214,0.89014607,0.436406741,0.756455994,0.940214499,0
0.235082537,0.571434924,0.083321997,0.161426306,0.947377816,0.913790294,0.461266915,0.668083885,0.971699502,0
0.238747749,0.552551133,0.083128244,0.161501845,0.966059334,0.928987783,0.455703885,0.686745417,0.984518704,0
0.29001592,0.18153952,0.084406189,0.161501845,0.866997118,0.809076568,0.393129763,0.93073978,0.942668907,0
0.242250587,0.535187602,0.084286639,0.161543045,0.878134836,0.801734669,0.45126751,0.701999354,0.977492302,0
0.2282579,0.604247262,0.083004572,0.161639164,0.982221396,0.956678417,0.470502229,0.636261539,0.977942911,0
0.207012458,0.692522514,0.083523994,0.161769586,0.947849013,0.895705991,0.501799781,0.538674416,0.972252791,0
0.254089942,0.472809684,0.083664156,0.161797039,0.938245538,0.895809345,0.436926996,0.752406456,0.947028259,0
0.273014316,0.341176837,0.08403105,0.161810765,0.910447969,0.862312062,0.412534556,0.84697307,0.962164066,0
0.248631333,0.50299993,0.083338486,0.161810765,0.964244837,0.956899806,0.44329491,0.729031756,0.965225544,0
0.231001339,0.598321406,0.086854896,0.161865666,0.69811899,0.210411212,0.47004088,0.636663932,0.899886785,0
0.21981738,0.642009377,0.083969214,0.1619137,0.920077255,0.851791073,0.482349766,0.59696839,0.982799062,0
0.24416726,0.528278654,0.083519872,0.161941147,0.95626444,0.944034177,0.449192614,0.707266044,0.965822449,0
0.237626715,0.561712293,0.083845542,0.161975452,0.932570536,0.905787598,0.457736295,0.677353327,0.972681708,0
0.236453092,0.567139405,0.083420934,0.161975452,0.965592698,0.928900976,0.459124381,0.672609444,0.977759839,0
0.248362406,0.505286628,0.083334364,0.162064638,0.976559638,0.958583517,0.443276013,0.727773276,0.974112005,0
0.249391033,0.499028009,0.083511627,0.162153809,0.966944311,0.948124242,0.441461115,0.733884815,0.98513588,0
0.252912979,0.486221562,0.085362586,0.162249823,0.828742543,0.681341591,0.439979716,0.738781481,0.910594665,0
0.242986885,0.53679417,0.08358583,0.16228411,0.967313508,0.94771734,0.450911724,0.699449563,0.962558397,0
0.252036336,0.4874757,0.083734237,0.162304681,0.956732787,0.954649611,0.439240125,0.741199395,0.955527287,0
0.243768975,0.53391052,0.084101131,0.162318394,0.928906675,0.874374916,0.450393293,0.701095066,0.95005811,0
0.256588203,0.456908771,0.084183579,0.162325251,0.922847761,0.895459599,0.431931007,0.7682454,0.989816549,0
0.226928564,0.6132495,0.083627055,0.162332108,0.966367973,0.941614885,0.472194622,0.627362415,0.982182059,0
0.242213114,0.538604485,0.083655911,0.162338964,0.964444621,0.94856727,0.450639215,0.700125314,0.993513437,0
0.27357851,0.343965924,0.083862031,0.16241438,0.951971835,0.911863215,0.412405013,0.844091579,0.948368865,0
0.254644295,0.470210115,0.083849664,0.162428091,0.953578939,0.951202165,0.434721254,0.757243436,0.982815221,0
0.230775856,0.596910174,0.083936235,0.162524058,0.951377864,0.913445331,0.466906446,0.643753153,0.979427142,0
0.230747478,0.597093969,0.083940357,0.162606303,0.954933561,0.92234118,0.466733506,0.643920902,0.984349198,0
0.224292869,0.628188399,0.084035172,0.162633715,0.948865116,0.91142156,0.477240004,0.609680812,0.952452052,0
0.235051293,0.576928406,0.08380844,0.162654273,0.967449446,0.936407251,0.460709909,0.663828544,0.98568623,0
0.255008221,0.473156807,0.08435672,0.162722795,0.928153553,0.895389669,0.435612022,0.752365873,0.950090755,0
0.24557652,0.524617879,0.084035172,0.162757052,0.954675525,0.944773587,0.446883004,0.711251278,0.976025267,0
0.253098728,0.482704965,0.084183579,0.16281186,0.945746518,0.902596026,0.437046764,0.746587315,0.974981423,0
0.238384942,0.561482051,0.084463902,0.162818711,0.924379657,0.867052099,0.456166276,0.6784894,0.985248648,0
0.23591224,0.574101574,0.084348475,0.162900912,0.937168347,0.890676719,0.459559926,0.666492215,0.984913823,0
0.254814539,0.474906874,0.084179456,0.162935159,0.951871465,0.925900793,0.435509717,0.751619309,0.958557138,0
0.246853575,0.518051423,0.083804318,0.162942008,0.981346295,0.966753358,0.444831175,0.717617619,0.984524699,0
0.232654896,0.589695,0.083787828,0.163031039,0.986833232,0.954801588,0.46370268,0.6519018,0.993088479,0
0.274426777,0.340563628,0.084212436,0.163044734,0.954474269,0.947670053,0.410638074,0.847722403,0.96661845,0
0.258773923,0.453327333,0.084587574,0.163072125,0.926738345,0.926367463,0.431130424,0.767257995,0.941613477,0
0.242489614,0.542004744,0.083903255,0.163222749,0.986890357,0.9676098,0.450186468,0.697197076,0.995440611,0
0.274684787,0.337719701,0.084241292,0.163222749,0.960619778,0.952752384,0.409589092,0.850999764,0.984913419,0
0.229572123,0.606044202,0.085259526,0.163304891,0.885962802,0.823182964,0.468493798,0.634702033,0.98167008,0
0.209821546,0.686943252,0.084933856,0.163339112,0.912581644,0.806572845,0.496684285,0.546609006,0.991859199,0
0.228729979,0.609851019,0.084113498,0.163393863,0.978605286,0.939574481,0.469420927,0.63123427,0.987563254,0
0.255606063,0.47162195,0.08445978,0.163517033,0.957541376,0.947557242,0.433456846,0.756165698,0.983423443,0
0.228472441,0.611651135,0.084455657,0.163523875,0.958182635,0.932983045,0.469803299,0.629354339,0.987097005,0
0.236305747,0.575285227,0.084488637,0.163537559,0.956272832,0.910746215,0.458896835,0.665564384,0.987798262,0
0.220545319,0.646222214,0.084468025,0.163605972,0.961088615,0.903559765,0.481218419,0.592493283,0.98456624,0
0.272153993,0.362338568,0.084608186,0.163633335,0.95152759,0.938973169,0.413103683,0.834425344,0.974043468,0
0.256885443,0.465835617,0.084455657,0.163653857,0.964300636,0.957748235,0.432253169,0.759935612,0.972822701,0
0.248846222,0.512116949,0.084793694,0.163653857,0.938160295,0.904973664,0.442555449,0.722101508,0.976104948,0
0.265845904,0.407533366,0.085144099,0.163660697,0.911493754,0.865850318,0.420743303,0.803946577,0.977437523,0
0.225568436,0.626440136,0.085028671,0.163681217,0.921334372,0.846515803,0.474757192,0.612587732,0.967639929,0
0.236353713,0.576281058,0.084698879,0.163688057,0.947089541,0.903775976,0.459085675,0.664174332,0.981847619,0
0.271259818,0.377530174,0.085799561,0.163763292,0.866099401,0.710534211,0.416662974,0.819464438,0.91328998,0
0.235543879,0.583373664,0.085288383,0.163790647,0.906501453,0.901934889,0.46174651,0.654694345,0.945750521,0
0.22266428,0.639895956,0.0846659,0.163804324,0.955105638,0.908194994,0.479287923,0.597614764,0.95898054,0
0.274432114,0.344509055,0.084583452,0.163872705,0.964702352,0.945566902,0.409570456,0.847408534,0.99299041,0
0.255235117,0.476079513,0.08478545,0.163947914,0.952615798,0.930491739,0.433669927,0.753087137,0.989799737,0
0.268051009,0.392791601,0.084529861,0.164002605,0.974968456,0.98309492,0.417276411,0.815709608,0.995428371,0
0.235051066,0.585822576,0.0846659,0.164023113,0.965396917,0.938329269,0.461808935,0.653336378,0.960087099,0
0.246319789,0.527402494,0.084719491,0.164057291,0.962858066,0.934005737,0.44548397,0.709534956,0.985814887,0
0.236902826,0.576585614,0.084954468,0.164064127,0.945027533,0.920491606,0.458906218,0.662911134,0.968467403,0
0.235840307,0.58079978,0.084764838,0.164098302,0.961279703,0.9345366,0.459760495,0.659853304,0.982533581,0
0.238802775,0.574178483,0.085292505,0.164214483,0.926051085,0.908977556,0.459696636,0.659492581,0.889512788,0
0.237910303,0.575264646,0.084814306,0.16441945,0.972557747,0.937172075,0.458491004,0.662551381,0.945991159,0
0.226221593,0.625877941,0.084880265,0.164439943,0.968420183,0.932725691,0.473046162,0.614437348,0.985623457,0
0.266611108,0.408741278,0.085399688,0.164453604,0.929023814,0.906104923,0.4199147,0.802847891,0.974418873,0
0.242135867,0.551924303,0.084727736,0.164480926,0.982152406,0.963523455,0.451244051,0.687114645,0.981682858,0
0.265006438,0.419937885,0.085210057,0.164494586,0.945536327,0.918625802,0.421928474,0.794775618,0.974049098,0
0.242686185,0.549743604,0.085515115,0.164501416,0.92239942,0.873584703,0.450771234,0.688656761,0.975394738,0
0.214597481,0.674556428,0.085853152,0.164556053,0.899058645,0.696906178,0.490385573,0.559885313,0.97374467,0
0.275650333,0.341826419,0.084909122,0.164624342,0.974860357,0.99087859,0.408144706,0.849001008,0.991826785,0
0.260094205,0.451109573,0.085383198,0.164658484,0.939898657,0.951621138,0.427415786,0.772815596,0.990941784,0
0.247857932,0.524396894,0.085168833,0.16489059,0.967310499,0.959237463,0.443632451,0.711853007,0.981465642,0
0.214483273,0.6767443,0.085844907,0.164952013,0.91821356,0.848408634,0.490690271,0.557148138,0.970684864,0
0.257193675,0.472523274,0.085317239,0.164965662,0.959390966,0.948717879,0.431763671,0.754803999,0.9751101,0
0.206677217,0.705731496,0.085510992,0.164972486,0.944796595,0.887196777,0.50236956,0.522590346,0.970894547,0
0.249015925,0.519436268,0.085325484,0.164999783,0.960357421,0.947119947,0.442423561,0.715618024,0.9739273,0
0.199161274,0.732282435,0.085090507,0.165040725,0.98041586,0.894052902,0.514199763,0.488780222,0.965002718,0
0.219132394,0.66003772,0.085346096,0.165143066,0.965495855,0.91977927,0.484401855,0.575410532,0.958807363,0
0.300739318,0.089513152,0.085366708,0.165204462,0.966789667,0.968203204,0.378849068,0.972573809,0.996344115,0
0.244247887,0.545585055,0.085564584,0.165313594,0.956672732,0.929703022,0.448330517,0.693071801,0.98367192,0
0.247276382,0.531299404,0.085886131,0.165334054,0.932938487,0.926753655,0.445009068,0.704680206,0.966994605,0
0.254608978,0.489777547,0.085762459,0.165340874,0.942744729,0.910727294,0.4349243,0.741106462,0.979023089,0
0.241251824,0.561122394,0.085828417,0.165361333,0.93864158,0.912041219,0.452430134,0.678572858,0.981783693,0
0.260670001,0.453823055,0.085923233,0.165538612,0.939672359,0.935447412,0.426766379,0.770572618,0.989000526,0
0.213478659,0.682544612,0.086145842,0.165599965,0.925495188,0.873900467,0.491736907,0.551042322,0.980565462,0
0.264772691,0.429159194,0.086059272,0.165681758,0.935948456,0.92531358,0.42179828,0.788842512,0.984381862,0
0.238909522,0.575101767,0.085688256,0.165777168,0.968902927,0.941661551,0.455789508,0.664982957,0.977352443,0
0.250534839,0.515079564,0.085630542,0.165818053,0.975264341,0.966963861,0.439972809,0.720216239,0.98489434,0
0.212289556,0.687942478,0.086030415,0.165893002,0.948049314,0.897536846,0.493346023,0.54490886,0.984072169,0
0.236794966,0.586387221,0.085741847,0.165981564,0.974367631,0.949480695,0.458782801,0.653842451,0.974801426,0
0.260691247,0.45862906,0.086096374,0.166029246,0.949372133,0.941047781,0.427380337,0.765630637,0.973417761,0
0.231565013,0.609955936,0.085910865,0.166056491,0.964884703,0.930887368,0.465561628,0.630951705,0.985088518,0
0.259268471,0.473499725,0.089967309,0.166083734,0.66169563,0.440498829,0.431667622,0.749262481,0.913439773,0
0.24588689,0.543133988,0.086195311,0.166117787,0.945936002,0.918242752,0.44692171,0.693941327,0.965328147,0
