Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
0.200836052,0.326081003,0.365588647,0.299899597,0.499969307,0.86137551,0.196852958,0.322984868,0.669378474,0.711118249,0.338833032,0.384871492,0.194555088,0.291117337,0.865629207,3
0.200887291,0.333271716,0.377716195,0.288909346,0.542469475,0.880717181,0.195649217,0.323048736,0.592158476,0.676534644,0.301593612,0.397746377,0.17561064,0.256729951,0.858620424,3
0.20095561,0.342804563,0.367442442,0.303395066,0.496775482,0.859826592,0.201474171,0.323133884,0.743991799,0.632312148,0.333479776,0.38654942,0.191718726,0.286137711,0.723015394,3
0.201036738,0.320614199,0.338195141,0.330696738,0.399169129,0.804630582,0.200719771,0.323234984,0.460499553,0.739573459,0.429169006,0.354984833,0.243030918,0.376989466,0.778301069,3
0.201083708,0.339844889,0.370672964,0.300674321,0.507499604,0.864972249,0.199487173,0.323293509,0.72265652,0.646690099,0.323916095,0.389679423,0.186742918,0.277271911,0.72149921,3
0.201126407,0.337042681,0.388470508,0.283115741,0.573355436,0.893429745,0.198287554,0.32334671,0.453365535,0.660029014,0.270333091,0.408641633,0.160091757,0.228319653,0.757672395,3
0.201237425,0.319705689,0.361656896,0.301374837,0.490313227,0.856648889,0.195583258,0.323485013,0.678379116,0.745369325,0.35278098,0.379620068,0.20153973,0.304149128,0.958020431,3
0.201322824,0.325664061,0.377245966,0.290933959,0.537689527,0.878653581,0.197566134,0.323591382,0.501601753,0.716031016,0.304646176,0.396095818,0.176865476,0.259526504,0.840951872,3
0.201339903,0.342161007,0.38421628,0.293266254,0.545615834,0.882060963,0.202117266,0.323612653,0.664465892,0.637417344,0.283724974,0.40351545,0.166492357,0.240439544,0.589259048,3
0.201391142,0.335320826,0.35263735,0.317790015,0.445394481,0.832817747,0.200084921,0.323676465,0.548369318,0.669666984,0.382418794,0.36956775,0.217139883,0.332115356,0.752734949,3
0.201416762,0.325203302,0.354690044,0.312393576,0.458339317,0.840015118,0.19665096,0.323708369,0.482737686,0.718863432,0.375838625,0.37170038,0.213599832,0.325873997,0.848730314,3
0.201425302,0.320552582,0.375890598,0.295328194,0.526821132,0.873859738,0.198687427,0.323719003,0.543816297,0.742199429,0.309157537,0.394375665,0.179062327,0.263666772,0.756791717,3
0.201566209,0.318596582,0.369528492,0.29724845,0.511889946,0.867034141,0.196787,0.323894446,0.731101961,0.752980724,0.329284737,0.387198696,0.189173901,0.282243996,0.882758687,3
0.201737007,0.31351865,0.353479364,0.313640697,0.454055912,0.837664606,0.197450706,0.324107047,0.688121141,0.780235483,0.381008508,0.369592382,0.216144657,0.330776132,0.868402781,3
0.201899264,0.325894098,0.368568209,0.298076156,0.508635539,0.865508183,0.196819979,0.324308959,0.685997575,0.718274875,0.333530941,0.385309122,0.191134683,0.286185248,0.907057389,3
0.202163999,0.32293237,0.376928013,0.295316241,0.528688198,0.874693498,0.199425337,0.324638274,0.416631522,0.734594428,0.308749696,0.393552405,0.178396693,0.263292124,0.777800696,3
0.202292097,0.339668254,0.398117244,0.27570026,0.606159582,0.905847863,0.199351134,0.324797566,0.713592245,0.654321212,0.246519872,0.415834892,0.148017143,0.206956975,0.800520652,3
0.202360416,0.345272669,0.367195633,0.30372066,0.495743361,0.85932301,0.200348755,0.324882507,0.831796421,0.628847027,0.339563003,0.382654152,0.193939118,0.291797304,0.812746139,3
0.202497054,0.335549494,0.371943944,0.303743536,0.504035847,0.863327377,0.201028952,0.32505236,0.45424013,0.674889986,0.325294927,0.387367597,0.186543292,0.278547724,0.692460948,3
0.202659311,0.319633803,0.376644167,0.293278552,0.532088897,0.876201134,0.197384748,0.325254007,0.504868217,0.754227537,0.311460472,0.391958537,0.179448356,0.265783619,0.877029102,3
0.202659311,0.318159101,0.3551414,0.313007791,0.458041384,0.839852605,0.197120914,0.325254007,0.60293942,0.761774051,0.379153136,0.369036157,0.214518949,0.329015541,0.900798897,3
0.2026892,0.331555338,0.356814739,0.318090474,0.452054065,0.836555657,0.200146758,0.325291146,0.661684651,0.695157454,0.373847893,0.37074432,0.211671299,0.323989401,0.713933737,3
0.2027319,0.328741492,0.382570775,0.289273069,0.55047029,0.884111941,0.19792066,0.325344199,0.873041918,0.709113029,0.293788577,0.398086133,0.17060226,0.249597561,0.839467526,3
0.202774599,0.327939785,0.37009017,0.304712663,0.498996221,0.860905085,0.201243317,0.325397249,0.499376145,0.713298783,0.332086239,0.384674833,0.189831473,0.28484344,0.733079199,3
0.202804489,0.318533596,0.322774176,0.348003577,0.346312564,0.76673869,0.197966007,0.325434381,0.649225985,0.760722988,0.490033652,0.334183223,0.276629957,0.436806678,0.869479731,3
0.202830108,0.327793273,0.368559228,0.302443986,0.500492324,0.861627816,0.197623847,0.325466207,0.391051405,0.714343579,0.337067527,0.382900856,0.192350498,0.289473707,0.84293861,3
0.202885617,0.318046821,0.350225094,0.321282747,0.435271681,0.826988463,0.198217473,0.325535158,0.822579878,0.763708787,0.396105994,0.363228898,0.223485336,0.345156896,0.820798074,3
0.202919777,0.336036269,0.360439009,0.309733036,0.473038345,0.847856451,0.197904171,0.325577586,0.417752425,0.674984926,0.363077288,0.37402211,0.205819267,0.313822304,0.86377422,3
0.202962476,0.319447582,0.363729239,0.30617856,0.485180452,0.854082428,0.199165626,0.325630618,0.554645835,0.756989674,0.352764774,0.377417584,0.200389706,0.304133939,0.877068933,3
0.203060684,0.322357278,0.358145028,0.317287984,0.455736441,0.838590404,0.200822832,0.325752577,0.546220617,0.74279762,0.370977922,0.37122261,0.209896598,0.321275414,0.723904814,3
0.203107653,0.335405036,0.386125615,0.286367019,0.562605596,0.889123509,0.197912415,0.325810898,0.80979316,0.679060743,0.284549285,0.400885894,0.165833173,0.241188055,0.854522211,3
0.203197322,0.32307409,0.338769331,0.331459274,0.398897393,0.804452344,0.199466561,0.325922224,0.547318646,0.739993738,0.435726042,0.350260962,0.245115862,0.383357812,0.883230067,3
0.203248561,0.3304476,0.384186638,0.291932435,0.548159947,0.883139188,0.200711527,0.325985832,0.638735273,0.703770906,0.290851121,0.398452996,0.168841103,0.246919977,0.752945727,3
0.20330407,0.328989329,0.362681322,0.307404002,0.481130654,0.852030341,0.198102046,0.326054734,0.355695896,0.711224269,0.357387009,0.375433394,0.202578171,0.308470819,0.893427352,3
0.203346769,0.326708128,0.360565328,0.310476501,0.471930264,0.847277163,0.199289298,0.32610773,0.426485835,0.722722346,0.364299203,0.373074651,0.206177239,0.314973268,0.867267093,3
0.203355309,0.344586666,0.391557283,0.281463951,0.582300478,0.89692131,0.199375868,0.326118329,0.425857586,0.63750808,0.269416884,0.406012076,0.158335438,0.227493263,0.871400833,3
0.203453518,0.318766371,0.363084053,0.310014068,0.477135641,0.849982139,0.199029586,0.326240206,0.790768393,0.763416701,0.356673786,0.375482266,0.202106358,0.307801034,0.818060296,3
0.203590155,0.335572087,0.361263075,0.30960473,0.474701597,0.848722436,0.199371746,0.326409738,0.538176833,0.681015898,0.362994075,0.373200806,0.205328426,0.313743947,0.888722435,3
0.204004338,0.330865227,0.332677472,0.344179086,0.368519423,0.783486528,0.202228571,0.326923391,0.554927728,0.706105853,0.45989399,0.341822843,0.25820989,0.406988455,0.76449238,3
0.204128166,0.333107404,0.364288886,0.311002174,0.47745859,0.850148602,0.202092531,0.327076886,0.751439894,0.695932354,0.355404658,0.375052195,0.200999225,0.306609735,0.801243505,3
0.204162326,0.317169804,0.360860973,0.312901952,0.468130622,0.845276324,0.200558998,0.327119224,0.74880606,0.775907813,0.366454408,0.371330389,0.206767731,0.317004877,0.843999036,3
0.204256264,0.336130064,0.381792773,0.294310796,0.539274413,0.87934079,0.200884668,0.32723564,0.779255237,0.682148279,0.301754886,0.393285631,0.173618253,0.256877601,0.813568559,3
0.204290423,0.344158769,0.405121202,0.276310264,0.617706505,0.909976501,0.202566608,0.327277968,0.571799175,0.644676161,0.233733158,0.4179266,0.140897052,0.195585777,0.731447038,3
0.204303233,0.339258842,0.391170108,0.283897119,0.576665519,0.894731328,0.198625591,0.327293841,0.368800595,0.667581886,0.274004665,0.403104016,0.159995008,0.231634893,0.871857398,3
0.204324583,0.330185385,0.387240357,0.28855861,0.560261359,0.888168026,0.198703917,0.327320295,0.326006487,0.711281969,0.285695815,0.398882676,0.165666764,0.24222964,0.840399659,3
0.204405711,0.332232442,0.386125003,0.299828812,0.536360248,0.878074906,0.20500707,0.327420809,0.539168846,0.701767077,0.289312458,0.397489117,0.167389221,0.245518905,0.550759517,3
0.204409981,0.349571487,0.394609383,0.284204305,0.582264646,0.896907486,0.201676169,0.327426099,0.787224018,0.620656654,0.264330911,0.406468212,0.155277198,0.222912368,0.779309636,3
0.204546619,0.342092543,0.395693127,0.283908799,0.584824506,0.897891864,0.202908767,0.327595353,0.768675185,0.655680244,0.261673962,0.407256154,0.153927225,0.220523659,0.768530183,3
0.204550889,0.331260261,0.368311702,0.309959204,0.486325134,0.854658093,0.201630822,0.327600642,0.78674942,0.707336179,0.344314677,0.378244884,0.194971432,0.296229043,0.748603553,3
0.204572239,0.344498348,0.387392732,0.287421368,0.562790833,0.889198755,0.200381734,0.327627084,0.473050264,0.644677916,0.286148878,0.39839813,0.165740616,0.242641386,0.885875771,3
0.204606398,0.328377951,0.36086181,0.313802023,0.466539265,0.844431629,0.200439448,0.327669389,0.842386651,0.721810556,0.368138301,0.370215202,0.207358868,0.318593581,0.84763146,3
0.204636288,0.346338645,0.392513079,0.284050399,0.578785103,0.895558873,0.200962993,0.327706405,0.658341859,0.63658313,0.271274303,0.403652682,0.158482174,0.22916897,0.853665762,3
0.204666177,0.328064388,0.388871249,0.288337351,0.563629901,0.889539136,0.199495418,0.327743418,0.732390346,0.72370946,0.282107323,0.399718708,0.163712754,0.238971484,0.825959326,3
0.204730226,0.337234379,0.368197025,0.312745338,0.481113312,0.852021502,0.204054795,0.327822726,0.787999565,0.679580497,0.345348008,0.377668719,0.195388743,0.297194071,0.685122644,3
0.204760115,0.332064706,0.375521329,0.297029118,0.522928535,0.872107541,0.199153259,0.327859734,0.680334157,0.704623419,0.322715485,0.3853447,0.183806904,0.276161666,0.936481392,3
0.204807085,0.332518619,0.364196723,0.308654634,0.481516773,0.852227036,0.200023085,0.327917885,0.472848527,0.702687325,0.358262613,0.373240945,0.202044438,0.309293394,0.914701044,3
0.204845514,0.320029521,0.349710106,0.32606916,0.426305936,0.82167117,0.19951603,0.327965459,0.560413425,0.765254594,0.40537662,0.357816653,0.227152128,0.354035536,0.830656384,3
0.204849784,0.331228083,0.357163168,0.320622124,0.448274688,0.834443633,0.202084287,0.327970745,0.561198925,0.709219128,0.380981308,0.36569177,0.214002953,0.330750313,0.774731264,3
0.204871134,0.327494773,0.354939117,0.321779885,0.44248238,0.831159282,0.201061931,0.327997174,0.806175496,0.72772856,0.388292131,0.363285589,0.217897751,0.337701859,0.805494201,3
0.204871134,0.344888589,0.397487531,0.277299902,0.601671445,0.904210181,0.19973864,0.327997174,0.683099919,0.644540373,0.257646078,0.408299662,0.151820996,0.216908152,0.938493492,3
0.204888213,0.321348812,0.354823326,0.320248999,0.444910118,0.832542918,0.199796353,0.328018316,0.680254602,0.75875989,0.388735184,0.363120729,0.218123821,0.33812387,0.852444111,3
0.204922373,0.325752379,0.358693002,0.322463608,0.447722368,0.83413295,0.202179102,0.328060599,0.690370997,0.736713362,0.376312102,0.367129119,0.211470384,0.326322479,0.686396481,3
0.205020581,0.342058312,0.384980918,0.295674771,0.542311447,0.880649385,0.20279334,0.328182148,0.489599341,0.658492623,0.29498384,0.394681146,0.169807305,0.250688131,0.739157078,3
0.205041931,0.336714742,0.384079961,0.30294314,0.526846026,0.873870883,0.205765592,0.328208569,0.683047439,0.683827032,0.297762889,0.393673216,0.171165018,0.253226121,0.55728299,3
0.20505474,0.3360438,0.366897252,0.312013372,0.480172665,0.851541367,0.202525384,0.328224421,0.802315147,0.687107124,0.350654766,0.375473013,0.19792357,0.302157221,0.761926453,3
0.20511025,0.340075611,0.377817626,0.298083094,0.524996743,0.873040867,0.200216838,0.328293109,0.84588688,0.668285133,0.31697818,0.386876795,0.18069642,0.270864656,0.866843441,3
0.205234077,0.320169871,0.359256052,0.313016462,0.465149341,0.843690587,0.199524275,0.328446314,0.733682793,0.766852161,0.375682407,0.366946795,0.210926654,0.325726046,0.955323118,3
0.205281047,0.319242192,0.362815958,0.31242212,0.472368896,0.847506701,0.199882924,0.328504418,0.71537246,0.771905324,0.364447461,0.370590667,0.204969487,0.31511296,0.876791712,3
0.205345096,0.319617372,0.367702062,0.307895211,0.489002375,0.855997061,0.199713905,0.328583642,0.617503091,0.770355218,0.349211985,0.375591087,0.196988006,0.300806671,0.875355305,3
0.205345096,0.335336573,0.378461867,0.299349614,0.523736078,0.872472602,0.20034051,0.328583642,0.831169056,0.692154782,0.315880279,0.386956032,0.179999503,0.269852611,0.828342027,3
0.205490273,0.330455816,0.367114461,0.308582329,0.486731645,0.85486207,0.200624956,0.328763186,0.73421828,0.716704442,0.35160733,0.374604921,0.198134806,0.303049377,0.881347604,3
0.205515893,0.31934968,0.355892941,0.320835657,0.445733064,0.833009617,0.201296908,0.328794866,0.573199574,0.772755272,0.387649033,0.362694698,0.217112793,0.337089452,0.847279381,3
0.205520163,0.335483769,0.372511506,0.306555978,0.499846117,0.861316027,0.20258722,0.328800146,0.663185665,0.692446057,0.334839933,0.380226858,0.189488013,0.287401781,0.794112867,3
0.205562862,0.31495159,0.362479294,0.31685727,0.463948351,0.843047804,0.201803963,0.328852942,0.750152725,0.79594483,0.366587761,0.369530086,0.205906986,0.317130647,0.779735267,3
0.205571402,0.330407891,0.378065259,0.298336348,0.524954523,0.873021869,0.199610845,0.3288635,0.543335462,0.717409448,0.317928027,0.385958398,0.18088766,0.271740643,0.882946659,3
0.205579942,0.331219868,0.350090844,0.330399088,0.41973081,0.817675993,0.202801585,0.328874059,0.623375297,0.713475592,0.406946051,0.356412668,0.227493007,0.355542232,0.748703101,3
0.20568242,0.334265805,0.36802483,0.312394755,0.481443381,0.852189666,0.201651434,0.32900075,0.615245531,0.699244287,0.349462742,0.375082039,0.196899319,0.301041335,0.761268082,3
0.205733659,0.345179559,0.378486018,0.298044012,0.526254236,0.873605731,0.201647312,0.329064086,0.352426093,0.647986203,0.317242835,0.385987982,0.180442937,0.271108694,0.890639022,3
0.205763548,0.323112429,0.354212911,0.321553421,0.441628607,0.830670247,0.200604344,0.329101031,0.403146406,0.754973822,0.394079669,0.360310151,0.220396781,0.343221126,0.89013567,3
0.205848947,0.320047322,0.352749121,0.326167133,0.431302272,0.824652589,0.202764483,0.329206575,0.652823583,0.771149824,0.3992083,0.358556114,0.223105757,0.348123952,0.808413956,3
0.205861757,0.331693634,0.373078511,0.307286473,0.499496236,0.861146974,0.202137878,0.329222405,0.419196091,0.71278306,0.334353607,0.379959433,0.189023295,0.286949719,0.780237005,3
0.205870297,0.330344905,0.363361671,0.316599491,0.465920558,0.844102141,0.203543617,0.329232958,0.543990875,0.719449384,0.364933545,0.369692862,0.204835328,0.315571025,0.782711684,3
0.205938616,0.331867531,0.365662492,0.311774208,0.478459917,0.850663732,0.201350499,0.329317379,0.581268371,0.712375729,0.357880115,0.371947736,0.201103069,0.308934022,0.859802571,3
0.205964235,0.317457351,0.361906709,0.312544248,0.470576432,0.846566828,0.199899413,0.329349035,0.819562662,0.785251072,0.369936795,0.36792488,0.207402728,0.320291739,0.943025809,3
0.206024014,0.360001205,0.414800482,0.265683046,0.658500553,0.923647168,0.201803963,0.329422892,0.500085531,0.583243121,0.212809404,0.423515044,0.130330111,0.177128564,0.914694569,3
0.206028284,0.347000686,0.388501167,0.295624881,0.548662941,0.883351487,0.204182589,0.329428167,0.659369243,0.641242073,0.288169455,0.395790076,0.16586252,0.244478762,0.712863973,3
0.206058173,0.329874561,0.376730806,0.302764758,0.514264012,0.868138539,0.202306896,0.329465093,0.803408174,0.722855251,0.323815846,0.383310726,0.183551809,0.277179187,0.823284877,3
0.20627167,0.319147028,0.367944889,0.307938944,0.489346503,0.856168419,0.201210337,0.329728791,0.684625145,0.778321885,0.351923381,0.373517755,0.197791991,0.303345469,0.927900128,3
0.206361338,0.344419615,0.402147142,0.279361939,0.605887225,0.905749014,0.201490661,0.329839516,0.608716654,0.654988155,0.249589963,0.409293777,0.147165428,0.209697568,0.852413503,3
0.206361338,0.341961094,0.374152053,0.308447507,0.49924212,0.861024085,0.204034183,0.329839516,0.685380131,0.666453093,0.332886415,0.379826632,0.187960344,0.285586515,0.750784968,3
0.206374148,0.34259575,0.396326917,0.284124305,0.585532975,0.898163144,0.201255684,0.329855333,0.780830286,0.663553524,0.266425327,0.403134121,0.155148199,0.224797457,0.864406076,3
0.206638884,0.348293275,0.360509476,0.324474248,0.447371421,0.833935268,0.20562543,0.330182129,0.502321629,0.638692135,0.376974677,0.364779499,0.210670268,0.326950236,0.692020023,3
0.206737092,0.351640452,0.383605816,0.310860951,0.511259585,0.866739663,0.209183064,0.330303322,0.325934154,0.624046838,0.305404108,0.388816414,0.173921078,0.260221486,0.456676357,3
0.206754172,0.31946059,0.339270403,0.33666852,0.391333968,0.799427457,0.20068267,0.330324397,0.791484306,0.779583834,0.447948437,0.342168594,0.249377339,0.39527738,0.958805365,3
0.206762712,0.33035449,0.375124462,0.305688192,0.50601468,0.864269062,0.20269028,0.330334935,0.811396078,0.72456846,0.331370386,0.379835885,0.186937061,0.284178898,0.828809487,3
0.206916429,0.346218834,0.372296882,0.310651337,0.49199916,0.857483617,0.204071285,0.33052458,0.772769518,0.649744173,0.340706626,0.376477423,0.191601659,0.29286305,0.774441995,3
0.206954858,0.334853221,0.40305181,0.284517262,0.59688939,0.902444463,0.204289772,0.330571983,0.594888472,0.703679086,0.249120555,0.408687638,0.146612345,0.20927828,0.715475841,3
0.206993288,0.344245718,0.390871887,0.290417085,0.563096985,0.889323039,0.202286284,0.330619384,0.46614453,0.659310488,0.284652202,0.395794117,0.163578918,0.241281529,0.863614878,3
0.207142735,0.33848726,0.390211792,0.296033833,0.550907465,0.884295329,0.204615442,0.330803689,0.699209724,0.68727856,0.287146593,0.394716463,0.164704756,0.243548425,0.727946749,3
0.207151275,0.33453829,0.390766216,0.292822237,0.558167571,0.88730956,0.204194957,0.33081422,0.85952219,0.706328783,0.285537035,0.395276468,0.16391625,0.242085359,0.806637132,3
0.207168355,0.328543632,0.361540592,0.316367067,0.463192499,0.842642085,0.202352243,0.33083528,0.690431094,0.735901644,0.375661367,0.364554559,0.209622798,0.32570612,0.923562296,3
0.207381851,0.336299169,0.361628888,0.320966321,0.455323029,0.838363091,0.204974091,0.331098481,0.681890018,0.699127774,0.376183788,0.364120578,0.209756634,0.326200928,0.806228064,3
0.207403201,0.342996945,0.385538039,0.295644146,0.543360509,0.881098899,0.202550118,0.331124796,0.719978981,0.667424067,0.302027323,0.389145223,0.171848389,0.257127047,0.879682818,3
0.207501409,0.339301974,0.39342443,0.290041088,0.568415698,0.891466147,0.203094275,0.331245832,0.607492708,0.685421952,0.278969983,0.397163827,0.160528095,0.236127445,0.840171261,3
0.207509949,0.350239006,0.395811098,0.286424261,0.579945774,0.896010093,0.202447058,0.331256356,0.777844889,0.634605563,0.272014608,0.399644162,0.157173481,0.22983726,0.883916394,3
0.207518489,0.337576012,0.364871117,0.31492839,0.471473195,0.847037663,0.202430568,0.33126688,0.473288922,0.69376499,0.366331294,0.367183203,0.204483484,0.31688877,0.895063375,3
0.207578268,0.318761579,0.364581526,0.31567558,0.469651537,0.846079915,0.203040684,0.331340542,0.663374085,0.788143255,0.367478037,0.366731759,0.205045274,0.317970496,0.885845643,3
0.207676476,0.336328608,0.386852132,0.296426399,0.544182624,0.881450274,0.204182589,0.331461542,0.719474105,0.700662313,0.299085472,0.389826038,0.170234613,0.254435137,0.839767035,3
0.207860083,0.333010186,0.349909297,0.330143988,0.41984726,0.81774747,0.204438178,0.331687706,0.706105429,0.717841136,0.4163117,0.350670441,0.231012096,0.364555312,0.908479328,3
0.207902782,0.316230486,0.315013723,0.367200846,0.30559126,0.732374984,0.20287991,0.331740292,0.661291892,0.80335548,0.538832819,0.314028804,0.301720877,0.485905877,0.921554231,3
0.20800953,0.335635074,0.361911834,0.318626468,0.459876238,0.840851162,0.202892278,0.331871741,0.833168693,0.705911957,0.377642207,0.362872721,0.210110413,0.327582876,0.904366455,3
0.20804796,0.323669722,0.359663081,0.323045734,0.448378238,0.834501823,0.204545361,0.331919056,0.608575335,0.765632751,0.385036006,0.360424837,0.214005856,0.334602937,0.845550862,3
0.208167518,0.332250927,0.375637053,0.305736485,0.506822499,0.864651972,0.202401712,0.332066241,0.864797805,0.723335336,0.334985501,0.376843505,0.187893588,0.287537111,0.904527392,3
0.208240107,0.332858197,0.379918325,0.304894028,0.51588386,0.868887869,0.204273282,0.332155589,0.755748609,0.720769754,0.322102439,0.381139651,0.181338189,0.275594997,0.818013337,3
0.208376744,0.349203154,0.426079962,0.266781972,0.677039082,0.929424608,0.204067162,0.332323743,0.799812966,0.644076663,0.190226063,0.429053573,0.118968861,0.15741667,0.747661659,3
0.208594511,0.338028555,0.382075474,0.301054205,0.526887376,0.873889393,0.203209702,0.332591658,0.681428863,0.697689597,0.316832967,0.382502584,0.178481509,0.270730772,0.893035538,3
0.208876326,0.336119795,0.400609383,0.284511571,0.592486579,0.900799499,0.202970603,0.332938225,0.584458252,0.708501422,0.262982859,0.401136638,0.152083509,0.221700034,0.902885048,3
0.208897675,0.354264655,0.398593139,0.29063347,0.576493769,0.894664072,0.204240303,0.332964474,0.644149627,0.623974094,0.268894247,0.398977552,0.154886009,0.22702202,0.777544476,3
0.208906215,0.342093913,0.379247868,0.305779555,0.513061496,0.867580058,0.205505881,0.332974973,0.528021131,0.680073992,0.326598304,0.378768137,0.183189967,0.279754464,0.85364184,3
0.209017233,0.323051497,0.354215322,0.330673574,0.426234444,0.82162817,0.206050038,0.333111447,0.813266861,0.77452434,0.406485319,0.352377952,0.224861109,0.355099807,0.848221621,3
0.209132521,0.331628594,0.376721811,0.306294834,0.50768782,0.865061168,0.203391088,0.333253143,0.830557576,0.731966121,0.335195646,0.37556841,0.187397587,0.287732494,0.921591814,3
0.209188031,0.319932303,0.348455204,0.333166745,0.412412191,0.813130535,0.203419945,0.333321358,0.69354831,0.791669954,0.426258462,0.345961166,0.235540923,0.374168544,0.952055415,3
0.209316128,0.338977458,0.390934308,0.296186668,0.551893322,0.884708089,0.204796827,0.333478751,0.625197679,0.697215372,0.292868053,0.389922347,0.166216622,0.248758078,0.844257446,3
0.209405797,0.326641034,0.346547307,0.34333689,0.392808815,0.800417061,0.206285015,0.333588906,0.625224021,0.758511801,0.433501863,0.343453724,0.239388636,0.381195588,0.743208889,3
0.209444226,0.373058549,0.388105524,0.303516213,0.532834064,0.876529609,0.207785569,0.33363611,0.489165222,0.545652423,0.301755846,0.386651073,0.170495514,0.256878482,0.717004726,3
0.209474116,0.324778829,0.353856017,0.332998005,0.421770314,0.818924073,0.204866908,0.333672822,0.778376573,0.768376972,0.409406999,0.350903461,0.226130457,0.357906917,0.823839339,3
0.209478386,0.33124246,0.362215571,0.324045003,0.451012859,0.835976211,0.204957601,0.333678067,0.389403283,0.735875256,0.382193371,0.359599883,0.211543268,0.331901235,0.839580447,3
0.209546704,0.334919631,0.383083029,0.306849412,0.517777279,0.869759457,0.206301504,0.333761973,0.585943134,0.718165141,0.317253677,0.381162588,0.178112573,0.27111869,0.761868138,3
0.209572324,0.324388587,0.357332034,0.326234295,0.438970794,0.829139651,0.204710257,0.333793435,0.710657694,0.770948833,0.398375805,0.354286815,0.220109436,0.347327348,0.919893922,3
0.209640643,0.337992954,0.372269083,0.311759061,0.489945537,0.856466303,0.204306262,0.333877328,0.76383815,0.703784787,0.350904467,0.369670707,0.195106235,0.302391049,0.91957222,3
0.209644913,0.334937431,0.378815759,0.313655444,0.49785048,0.860349516,0.209009923,0.333882571,0.620078066,0.718639251,0.330634353,0.376474817,0.184769881,0.283495854,0.69020529,3
0.209747391,0.331892178,0.371532817,0.317165218,0.478985609,0.850933571,0.207027047,0.334008392,0.61465641,0.734206438,0.353605232,0.368641404,0.196429764,0.304921835,0.794217199,3
0.209755931,0.340570602,0.375558449,0.309954466,0.498936202,0.860876027,0.204306262,0.334018876,0.580257556,0.692072921,0.341089792,0.372809311,0.190006589,0.293220246,0.888962669,3
0.209760201,0.322834468,0.358317879,0.326773043,0.439730742,0.829578569,0.203980592,0.334024118,0.860362228,0.780035667,0.395872002,0.35485933,0.218639494,0.344933272,0.889682621,3
0.209849869,0.335004525,0.38434973,0.306855355,0.519979271,0.87076731,0.208408052,0.33413419,0.738683769,0.719482162,0.314522199,0.38172181,0.176568457,0.268601439,0.747438718,3
0.209935268,0.344969376,0.382688224,0.311536696,0.508424522,0.865408755,0.209912729,0.334239006,0.715527681,0.672280669,0.319869404,0.379780106,0.179182941,0.273532247,0.665111702,3
0.209948078,0.321937597,0.347441392,0.339861892,0.399846438,0.805074165,0.205283271,0.334254727,0.653250195,0.785780494,0.43257585,0.343095853,0.238491771,0.380295987,0.846600413,3
0.209995047,0.331942157,0.384187477,0.305157615,0.522870138,0.872081111,0.20667252,0.334312368,0.595644237,0.735386074,0.31554132,0.381189696,0.176987703,0.26954026,0.809223984,3
0.210033476,0.323930567,0.376151033,0.307353759,0.504736895,0.863661596,0.203865164,0.334359525,0.79854749,0.776013621,0.340276595,0.372739196,0.189418676,0.292462237,0.964907685,3
0.210093255,0.331557392,0.352895062,0.330521758,0.424259555,0.820436568,0.204879275,0.334432875,0.541743223,0.737860844,0.414936964,0.348419868,0.228709144,0.363229987,0.958587689,3
0.210097525,0.358358083,0.420928621,0.277051305,0.645050194,0.919290504,0.207303248,0.334438114,0.749515836,0.61217422,0.210156276,0.419120503,0.126986784,0.174801517,0.680596149,3
0.210153034,0.33146702,0.377865727,0.3114745,0.500170992,0.861472848,0.206676643,0.334506218,0.595668732,0.738654598,0.335420879,0.374225547,0.186877399,0.287941924,0.809257243,3
0.210200003,0.351806818,0.390306269,0.302681997,0.538285151,0.878912193,0.208333849,0.334563839,0.725026496,0.642153276,0.297923113,0.387034878,0.168167729,0.253372547,0.731018545,3
0.210229893,0.336107471,0.378970579,0.306887361,0.510522079,0.866394466,0.204380465,0.334600505,0.748549739,0.716267922,0.33230386,0.375183041,0.185252336,0.285045504,0.914654411,3
0.210281132,0.349717999,0.398531329,0.294788533,0.568133505,0.891353198,0.20828438,0.334663355,0.728840978,0.652153507,0.274012651,0.395374081,0.156545901,0.231642109,0.747334981,3
0.210311022,0.336198527,0.390677776,0.301068211,0.542021014,0.880524711,0.206268525,0.334700016,0.77152258,0.716286305,0.29721837,0.387141223,0.167757513,0.252728575,0.774365004,3
0.21039215,0.345109726,0.392515937,0.300261349,0.546811343,0.882568558,0.208408052,0.334799514,0.838481349,0.674158673,0.292058604,0.388845607,0.165192371,0.248020192,0.754324742,3
0.210541598,0.339115754,0.36459394,0.324803943,0.453756983,0.837499435,0.207018802,0.334982765,0.534518701,0.703469719,0.378544054,0.359491192,0.208914594,0.328437891,0.821422897,3
0.210661156,0.341639316,0.396934622,0.298892351,0.557264166,0.886937674,0.20668901,0.335129332,0.70858951,0.692059368,0.280025984,0.392751301,0.159214565,0.237084255,0.695229181,3
0.210891732,0.340807485,0.389877414,0.29981443,0.543013235,0.880950236,0.206985823,0.335411914,0.724479053,0.697323784,0.301695188,0.384852074,0.169608969,0.256822944,0.868576803,3
0.210930161,0.326671843,0.359793895,0.33038081,0.436138022,0.827494478,0.208057648,0.335459,0.63182417,0.767275529,0.395481772,0.353575765,0.217643946,0.344560385,0.824360213,3
